booking_id,customer_id,customer_name,booking_type,booking_date,status,class_type,instructor,time_slot,duration_mins,price,facility,theme,service_name,service_type,customer_email,customer_phone
88350aff-dbd9-4956-b2ca-405ac9b6a74f,24c1b37a-9583-4657-a0ba-8752efcad80f,Customer 475,Class,2025-04-23,Confirmed,Dance,Amanda Davis,15:00,120.00,85.85,N/A,N/A,Dance,Class,customer475@example.com,001-908-7416
7d0d561a-e45f-43c9-a65a-3ca65d7046c7,10ebe6f9-647d-40e5-975a-99a2410f73eb,Customer 477,Class,2025-05-29,Pending,Gymnastics,Amanda Davis,11:00,45.00,223.99,N/A,N/A,Gymnastics,Class,customer477@example.com,001-542-8559
ef360a60-bd94-417b-9715-31bf85f83c45,82e07cb3-b9d4-4165-aec5-c4d7206f9287,Customer 735,Class,2025-06-21,Pending,Art,James Howard,Unknown,0.00,172.33,N/A,N/A,Art,Class,customer735@example.com,Not Provided
149ae10d-87b8-4371-9aa4-c2410e042e1c,34284b5f-4d6e-46f7-a9a1-bb44e97b4867,Customer 748,Class,2025-06-07,Pending,Dance,Unknown Instructor,Unknown,0.00,40.31,N/A,N/A,Dance,Facility,customer748@example.com,001-947-8137
a6a83483-2a89-4883-becd-cc5ece59b311,aba1b5ca-21b1-4e2f-8b12-d364bc10a76d,Customer 45,Class,2025-04-24,Pending,Dance,Amanda Davis,13:00,120.00,192.87,N/A,N/A,Dance,Class,customer45@example.com,001-669-4365
a0d124d5-23b1-4a24-8b9d-54ecce158c63,d8575a4e-789d-4163-b12e-d08d090aa823,Customer 47,Class,2025-05-04,Pending,Gymnastics,Lisa Hensley,11:00,120.00,180.88,N/A,N/A,Gymnastics,Class,Not Provided,001-275-7503
8d1dcb9c-cc60-4f0f-ba36-3b86410add76,bf91e3d6-b493-4832-ae3a-3a012cdb0a4c,Customer 49,Class,2025-04-01,Pending,Art,Unknown Instructor,11:00,90.00,98.11,N/A,N/A,Art,Class,customer49@example.com,001-132-3808
3c391afe-c7c9-430b-9fc0-6030e3b2690b,cab99c6e-623d-4400-95ad-9c0aeeb3b575,Customer 50,Class,2025-04-23,Pending,Art,Lisa Hensley,09:00,45.00,57.54,N/A,N/A,Art,Facility,customer50@example.com,001-258-7350
8a03c807-776c-488e-b577-e489ab525281,2b84f3e3-884b-4ab5-8eae-12f1b2d02f00,Customer 90,Class,2025-04-15,Confirmed,Dance,Unknown Instructor,14:00,120.00,277.9,N/A,N/A,Dance,Facility,customer90@example.com,001-604-1226
2ea4b963-c860-473a-9b95-7b5805ba8f10,36c33c4c-c233-44e6-bbc7-bbdc549bf712,Customer 97,Class,2025-06-20,Confirmed,Art,Lisa Hensley,10:00,90.00,144.91,N/A,N/A,Art,Class,customer97@example.com,001-937-2748
6b6364cc-5bfe-4152-9e6e-58390fc5384b,1fa6c263-c6a3-4e12-8163-3804ad582de9,Customer 98,Class,2025-06-18,Pending,Art,Lisa Hensley,15:00,45.00,297.06,N/A,N/A,Art,Class,customer98@example.com,001-689-5308
f17f3f98-9de3-4e1f-85a4-b4c79f1b4cd6,a3f35d92-e228-4cf7-85e7-6eb2b179b332,Customer 100,Class,2025-04-03,Pending,Gymnastics,Lisa Hensley,09:00,90.00,0,N/A,N/A,Gymnastics,Class,customer100@example.com,001-353-6639
257869ed-b3ec-4e5e-92b9-4994caa6b7a2,da673861-4f09-482d-a378-143d6a8f9606,Customer 108,Class,2025-06-21,Pending,Dance,Amanda Davis,17:00,45.00,121.26,N/A,N/A,Dance,Class,customer108@example.com,001-820-8803
47687f18-8157-47a4-9055-a3bed3ae9112,baee033f-0b9e-4f9f-bc82-0f005bae5d14,Customer 112,Class,2025-05-14,Pending,Art,Lisa Hensley,13:00,90.00,0,N/A,N/A,Art,Class,customer112@example.com,001-119-6400
f262d6a2-65b6-46dc-86f4-ef78f3befd4f,26295488-486d-479b-8600-4329e5305a4a,Customer 113,Class,2025-04-27,Pending,Art,Amanda Davis,14:00,90.00,69.56,N/A,N/A,Art,Class,customer113@example.com,001-841-2806
29fb60ef-dfed-4bfd-90d6-114a7a9695a8,9919e299-79e0-4d87-afbb-2a88b79c445e,Customer 142,Class,2025-04-07,Confirmed,Gymnastics,Lisa Hensley,13:00,120.00,103.14,N/A,N/A,Gymnastics,Class,customer142@example.com,001-257-9939
61afcf23-e564-406a-b535-b68e62c8c93f,b6381b8c-bcdd-4257-ae82-26ef251e238f,Customer 152,Class,2025-04-30,Pending,Art,Lisa Hensley,16:00,120.00,0,N/A,N/A,Art,Class,customer152@example.com,001-513-3999
1321e371-eafa-448a-82cf-e5ba33490663,0854bc74-b7ff-4fcb-ba32-3ffbf26f19f1,Customer 21,Birthday Party,2025-05-13,Confirmed,N/A,N/A,11:00,90.00,150.79,Play Area,No Theme Selected,Play Area,Birthday Party,customer21@example.com,001-763-2184
5a17c6b7-9e6d-4ac0-a27b-1d789e1b5cc5,e5cd27a8-1059-4e20-b757-fd8dce201615,Customer 147,Facility,2025-03-27,Pending,N/A,N/A,14:00,90.00,294.43,Party Room,N/A,Party Room,Birthday Party,customer147@example.com,001-456-6225
f56e69fa-0476-4e8a-8aa3-bbb937e554ba,6d2dd2b1-0191-448a-aced-dbfd26db4d3b,Customer 479,Class,2025-03-27,Confirmed,Dance,Lisa Hensley,16:00,120.00,101.66,N/A,N/A,Dance,Class,customer479@example.com,001-824-2376
d7b7618b-9e1d-4602-9704-04ff2b2537e9,9c360cbe-6ce2-4b87-a916-1881ca1254f4,Customer 797,Birthday Party,2025-06-07,Confirmed,N/A,N/A,13:00,90.00,159.03,Party Room,Sports,Party Room,Birthday Party,customer797@example.com,001-173-6937
ab354529-0fd5-48ea-8207-857f32ba9a46,92a07f01-4d2c-4776-9c14-d3a93b887ea5,Customer 968,Birthday Party,2025-05-01,Pending,N/A,N/A,17:00,90.00,174.5,Party Room,Sports,Party Room,Birthday Party,customer968@example.com,001-243-7213
5a321ec9-4130-4ca6-bf71-052fc7c954b0,7729493d-63fb-4507-9255-80c4ee80e939,Customer 134,Facility,2025-04-15,Pending,N/A,N/A,11:00,90.00,0,Party Room,N/A,Party Room,Facility,customer134@example.com,001-364-9296
448a039a-34a8-483d-8243-672f6591029b,2db702c1-df4f-4678-bd85-bcaeaa52a5fd,Customer 604,Class,2025-04-11,Confirmed,Dance,Unknown Instructor,Unknown,83.06,187.45,N/A,N/A,Dance,Facility,customer604@example.com,001-724-4978
cda50046-1c1c-4d0a-9dc9-507bdec66c22,ea567388-9afe-451d-8dc1-599243361d74,Customer 602,Class,2025-04-30,Pending,Dance,Lisa Hensley,Unknown,0.00,43.35,N/A,N/A,Dance,Facility,customer602@example.com,001-439-3139
4d5dfa7f-a42a-4a2b-ac21-059d65eff414,18fb7fe9-36e5-4ac9-ac4c-ca1c902fd306,Customer 157,Facility,2025-04-08,Confirmed,N/A,N/A,14:00,45.00,162.76,Party Room,N/A,Party Room,Facility,customer157@example.com,001-836-3722
7677b0ca-ba64-4322-a19e-f83922f8ae25,505b1085-c091-426c-b6a9-b2ef9b720f68,Customer 160,Facility,2025-06-17,Confirmed,N/A,N/A,11:00,45.00,40.49,Play Area,N/A,Play Area,Facility,customer160@example.com,001-872-3018
b45510b4-a38e-425b-8884-e5fd8915cc52,06a3d0c4-f46a-4bcd-9745-066b20743d95,Customer 162,Facility,2025-04-18,Pending,N/A,N/A,10:00,90.00,201.89,Party Room,N/A,Party Room,Class,customer162@example.com,001-275-7003
acc72d88-6732-4280-b92c-e9470bc50b1b,8806e19e-f6bc-483c-8807-ad0bee4647ad,Customer 165,Facility,2025-06-16,Pending,N/A,N/A,14:00,45.00,244.18,Party Room,N/A,Party Room,Birthday Party,customer165@example.com,001-202-7075
44834e54-e9b4-4d9b-ac47-cdddc3d64152,831baaa9-b3cf-48d8-958c-68f70593e524,Customer 978,Facility,2025-06-18,Pending,N/A,N/A,12:00,45.00,165.84,Play Area,N/A,Play Area,Facility,customer978@example.com,001-135-3306
f324b192-35c4-4e19-a729-8c51812ea1b0,1a50f91e-4bee-49b4-bb47-cdfbba4136a5,Customer 298,Class,2025-03-25,Confirmed,Gymnastics,James Howard,Unknown,83.06,210.23,N/A,N/A,Gymnastics,Birthday Party,customer298@example.com,001-787-2366
78f46ced-72b6-4965-ba3b-99ae1997cf1c,6d87eb79-2872-47d1-ae1b-4d9277bd2951,Customer 302,Class,2025-03-31,Confirmed,Gymnastics,Amanda Davis,14:00,120.00,135.28,N/A,N/A,Gymnastics,Class,customer302@example.com,001-132-3969
2fa88671-6bde-44da-8bec-f5865f7a2775,20040243-f5b8-47b6-8ec0-9d563658eec3,Customer 309,Class,2025-06-12,Confirmed,Art,Lisa Hensley,15:00,120.00,28.97,N/A,N/A,Art,Class,customer309@example.com,001-178-2660
580d8d63-77cb-401e-9ae7-f16262551713,1df7e090-bb8c-4d9b-84e4-89e6affad98f,Customer 310,Class,2025-05-17,Pending,Gymnastics,Unknown Instructor,14:00,120.00,283.34,N/A,N/A,Gymnastics,Facility,Not Provided,001-711-1824
81e65ba6-1d5a-4bfa-926b-27006646c212,2478fbe8-9ca2-4176-8cd5-17a59e33ae8c,Customer 43,Class,2025-06-07,Pending,Art,James Howard,11:00,90.00,261.97,N/A,N/A,Art,Class,customer43@example.com,001-441-2127
0d2467e4-f190-4caf-89ae-9005c087938b,1d26559a-cbba-4263-afcf-f2cf10dd5dbb,Customer 720,Birthday Party,2025-05-13,Pending,N/A,N/A,Unknown,0.00,177.1,Play Area,Princess,Play Area,Birthday Party,customer720@example.com,001-224-9016
ab8029cd-420a-47c1-a441-4354c9ee6622,dfb87234-793b-4500-b67d-e9fc7c4973cf,Customer 750,Birthday Party,2025-03-25,Pending,N/A,N/A,Unknown,0.00,255.41,Play Area,Sports,Play Area,Class,customer750@example.com,001-939-7549
0f2476d5-2d01-42ca-9c88-e95ff7cc7d26,448dabbd-abf1-493d-bd75-5c4964a2fe20,Customer 759,Birthday Party,2025-05-21,Pending,N/A,N/A,Unknown,0.00,259.07,Play Area,Sports,Play Area,Class,customer759@example.com,001-487-8649
7586646b-9e5f-4f3e-95cd-fb4b13cafba4,ca0def8a-16de-474b-9cd6-602810364029,Customer 744,Birthday Party,2025-06-06,Confirmed,N/A,N/A,09:00,120.00,159.03,Party Room,Superhero,Party Room,Birthday Party,customer744@example.com,001-628-1912
65025e93-6db2-44f3-a7ad-d28d9a910058,923d209a-121f-4cae-ab29-e8d525e54573,Customer 800,Birthday Party,2025-05-21,Confirmed,N/A,N/A,17:00,90.00,170.31,Play Area,No Theme Selected,Play Area,Birthday Party,customer800@example.com,Not Provided
e66caad7-3f01-454f-9e62-5d96236a7e18,56434c61-6ecb-4430-a0e2-9133171fa83b,Customer 605,Class,2025-04-02,Confirmed,Art,Amanda Davis,Unknown,83.06,159.03,N/A,N/A,Art,Facility,customer605@example.com,Not Provided
fcf106bd-8e65-441b-93b0-8aa56669d8d2,fc44f730-1e45-4570-a506-5789d6f23635,Customer 594,Class,2025-05-06,Pending,Gymnastics,Unknown Instructor,10:00,90.00,0,N/A,N/A,Gymnastics,Class,customer594@example.com,001-303-6223
aaa79e18-1480-4370-98fe-bf5478e306da,a22a1886-3234-467e-8f65-e449c36f61dd,Customer 597,Class,2025-05-06,Confirmed,Gymnastics,Unknown Instructor,16:00,90.00,120.52,N/A,N/A,Gymnastics,Facility,customer597@example.com,001-917-4406
7bcc8f0b-afad-4fd3-a908-bc631e6eec8e,bc5504de-2fad-4888-8e86-55324e060699,Customer 599,Class,2025-04-07,Confirmed,Dance,Amanda Davis,14:00,90.00,165.26,N/A,N/A,Dance,Class,customer599@example.com,001-756-5982
04d9c140-137c-4aab-800a-51dc6206cd7b,de0f7949-8ed6-4309-b549-6eb4c354f9d2,Customer 601,Class,2025-05-30,Pending,Dance,Lisa Hensley,12:00,120.00,231.46,N/A,N/A,Dance,Class,customer601@example.com,Not Provided
49522996-91a3-44c3-824a-c05936b83db7,20dc671f-ac7a-4e0d-b9a1-11b2e5b307fe,Customer 608,Class,2025-04-11,Pending,Gymnastics,Lisa Hensley,13:00,120.00,173.89,N/A,N/A,Gymnastics,Class,customer608@example.com,001-130-4097
51ce6de5-d209-485d-8a44-0627e3792a95,e1921bcd-503c-44ca-951d-24db055cdc73,Customer 615,Class,2025-03-31,Confirmed,Art,Lisa Hensley,09:00,45.00,76.87,N/A,N/A,Art,Class,customer615@example.com,001-387-6940
a0330476-b71d-45df-b051-79a0e15f3ad8,4093795c-68dc-4b9e-b4d5-837a63c3a3ab,Customer 618,Class,2025-05-17,Pending,Art,Amanda Davis,14:00,90.00,97.12,N/A,N/A,Art,Class,customer618@example.com,001-676-4808
fc08f166-7909-4615-afc7-2920c2c3a1eb,df1856d5-5a2a-4cac-aec0-8ed6e76bf38e,Customer 840,Class,2025-03-26,Confirmed,Art,Amanda Davis,10:00,90.00,94.05,N/A,N/A,Art,Class,customer840@example.com,001-364-2037
cffab3b0-2860-408b-a2f8-38fae0c3eb95,68ee3842-729b-455a-90f3-0c65fdd7c00e,Customer 842,Class,2025-03-28,Confirmed,Art,James Howard,12:00,45.00,102.21,N/A,N/A,Art,Class,customer842@example.com,001-957-3360
7ee75ef3-b338-43a0-b4d2-4726e24036bc,9c3ff5fb-8ee1-4e50-a34d-702b8f875a5b,Customer 843,Class,2025-04-04,Pending,Art,Amanda Davis,11:00,45.00,85.43,N/A,N/A,Art,Class,customer843@example.com,001-760-5571
a6804bff-8ecd-4ec9-bb3e-ac228495e1a3,db1ea822-51fb-44b4-9ff9-07b4a40aa785,Customer 980,Class,2025-06-18,Confirmed,Gymnastics,Amanda Davis,09:00,45.00,290.03,N/A,N/A,Gymnastics,Birthday Party,customer980@example.com,Not Provided
e5267d63-19a3-4a37-8cb4-991fd5a90387,9750d5f5-9dde-4475-8c81-6b760fde248c,Customer 982,Class,2025-05-29,Confirmed,Art,Amanda Davis,16:00,90.00,191.23,N/A,N/A,Art,Class,customer982@example.com,001-690-4531
f2d7117e-e561-440d-a026-30d0f3dd5c26,7de60f8f-ecc6-4daa-9c2a-942fbcdbc878,Customer 985,Class,2025-06-12,Confirmed,Art,James Howard,14:00,120.00,188.63,N/A,N/A,Art,Class,customer985@example.com,Not Provided
ab10f95d-6c9a-48de-911c-ba1c44e9a481,57d03fe6-eaed-4cda-ba49-b6b457e9026f,Customer 93,Birthday Party,2025-06-16,Confirmed,N/A,N/A,15:00,120.00,239.06,Party Room,No Theme Selected,Party Room,Birthday Party,customer93@example.com,001-348-6396
b503a10b-2e2f-4fd9-9782-58669766c6d2,04904f0c-1666-48ba-8fb7-92ffa34a2d3b,Customer 99,Birthday Party,2025-04-08,Pending,N/A,N/A,11:00,120.00,190.03,Party Room,No Theme Selected,Party Room,Birthday Party,customer99@example.com,001-873-6205
2d8181cc-9f66-44e4-9fc7-41f4ad4c1dcd,646f7d3e-3cb7-4995-a61f-fec099a04972,Customer 102,Birthday Party,2025-04-06,Pending,N/A,N/A,14:00,120.00,286.6,Party Room,Superhero,Party Room,Birthday Party,customer102@example.com,001-634-3565
549996d2-96c7-4b7d-859a-f981bbb413dc,86f95507-dcea-473d-8b58-986cc3624ef1,Customer 104,Birthday Party,2025-06-13,Pending,N/A,N/A,16:00,90.00,80.9,Play Area,Princess,Play Area,Birthday Party,customer104@example.com,001-102-5984
2569875f-3852-4053-98f4-7aa48226628c,e4f185dd-ebfe-4403-840e-f58d363f6ec0,Customer 110,Birthday Party,2025-05-03,Pending,N/A,N/A,16:00,120.00,71.98,Play Area,Superhero,Play Area,Birthday Party,customer110@example.com,001-899-4093
6ea920e3-20bd-4380-9830-59a23ba4c142,b36f235d-4ed6-4851-876f-917dbc514e99,Customer 117,Birthday Party,2025-05-10,Pending,N/A,N/A,16:00,120.00,278.4,Party Room,Superhero,Party Room,Birthday Party,customer117@example.com,Not Provided
7db0de88-fe69-4c18-8f00-ea7eaaa05c16,e2ff5cb7-be96-423b-a7b3-0f748b08a23b,Customer 828,Birthday Party,2025-05-19,Confirmed,N/A,N/A,11:00,90.00,137.88,Play Area,No Theme Selected,Play Area,Birthday Party,customer828@example.com,001-459-6886
25956a88-236b-4385-93c6-927fc5c92a45,d52652e7-476d-418b-ad64-3482d85b3e12,Customer 831,Birthday Party,2025-04-27,Confirmed,N/A,N/A,17:00,45.00,50.45,Play Area,Princess,Play Area,Facility,customer831@example.com,001-481-8748
c8c3f3fc-fafc-4585-8364-8b251c0b57f5,c8871e1b-8c0e-4ae5-a11e-e86058d90b1a,Customer 833,Birthday Party,2025-04-10,Confirmed,N/A,N/A,12:00,90.00,84.4,Play Area,No Theme Selected,Play Area,Birthday Party,customer833@example.com,001-837-2459
69744355-a4bb-4b70-b56e-41f178550504,5c33f509-0ca1-42bd-9ba6-1f9c7843de53,Customer 838,Birthday Party,2025-06-19,Pending,N/A,N/A,12:00,45.00,59.2,Play Area,Princess,Play Area,Birthday Party,customer838@example.com,001-182-6248
f3c3e016-0ec2-46f1-90ae-6194703e396b,86059181-dbb9-41d6-8d8e-c3c67676fbb9,Customer 846,Birthday Party,2025-04-07,Pending,N/A,N/A,17:00,120.00,15.41,Party Room,No Theme Selected,Party Room,Birthday Party,Not Provided,001-840-3652
6cfa0453-2ed8-4ac5-b3ec-d28f14703dc1,368410c3-cd61-4964-982d-4cf59dfd2689,Customer 440,Class,2025-06-16,Pending,Art,James Howard,16:00,45.00,181.88,N/A,N/A,Art,Birthday Party,customer440@example.com,001-398-5020
7b6d8bc8-7a91-4e49-a3b3-201b2f924e81,fb33cb3d-51a0-43a1-8479-9fe1036c16f0,Customer 636,Class,2025-06-12,Confirmed,Art,Amanda Davis,11:00,90.00,202.84,N/A,N/A,Art,Class,customer636@example.com,001-108-5626
cfb52689-992a-4ee7-aae9-9d81c92d5622,f220faaa-644f-4538-b58f-4bc2df191c0f,Customer 641,Class,2025-05-07,Confirmed,Art,Unknown Instructor,16:00,90.00,19.34,N/A,N/A,Art,Class,customer641@example.com,001-167-7297
b01fa52c-b063-432e-a0fa-f457f0560624,97cff51e-977f-4853-add9-5170396825c5,Customer 986,Class,2025-05-15,Confirmed,Gymnastics,James Howard,16:00,120.00,63.87,N/A,N/A,Gymnastics,Class,customer986@example.com,001-836-2200
47ed703d-5a43-4155-825f-6713a636877d,ba8b4ad5-9a21-41a3-8a43-c16a0b51eaae,Customer 993,Class,2025-06-10,Pending,Gymnastics,Lisa Hensley,12:00,45.00,120.1,N/A,N/A,Gymnastics,Facility,customer993@example.com,001-601-3902
73d48a88-6115-4fed-9b4e-a42a9d392713,b694aefb-8cbf-47fe-8d5b-aa71ce08fb59,Customer 994,Class,2025-05-25,Pending,Art,Lisa Hensley,13:00,90.00,0,N/A,N/A,Art,Class,customer994@example.com,001-554-3840
8ae357a5-5860-4a35-bd7a-8fc56e67f163,c190430a-ebf4-4951-8899-4faa1170de75,Customer 995,Class,2025-05-17,Pending,Gymnastics,Lisa Hensley,16:00,45.00,141.7,N/A,N/A,Gymnastics,Class,customer995@example.com,001-723-6984
e4e512be-1138-41ea-9ff2-e4b57d23e9dc,5267e42c-7f8e-4763-be6f-76bf076c0bc5,Customer 544,Facility,2025-05-07,Pending,N/A,N/A,09:00,45.00,112.68,Play Area,N/A,Play Area,Class,customer544@example.com,001-516-6329
2be9888c-d2d4-494b-b543-8d059c1aa931,119d4a60-3636-482f-b1ac-ea538a7ee567,Customer 545,Facility,2025-05-05,Pending,N/A,N/A,12:00,90.00,60.74,Play Area,N/A,Play Area,Facility,customer545@example.com,001-705-1401
5fe99c69-f95a-46f6-b3d5-8c2167a37f58,ff23bf14-e9dc-4f0b-94d0-afcd125b8b0b,Customer 547,Facility,2025-05-27,Confirmed,N/A,N/A,09:00,120.00,193.34,Play Area,N/A,Play Area,Facility,customer547@example.com,001-822-9132
11584459-b77a-4d18-89b5-81c2395d793b,75468b5f-174d-462b-9c43-40d74f2f3164,Customer 347,Class,2025-05-26,Confirmed,Art,Unknown Instructor,Unknown,83.06,291.39,N/A,N/A,Art,Class,customer347@example.com,Not Provided
69c790e2-b052-48c7-ac4d-b06e341f55a8,877b77c8-129f-4259-9500-1db33c3f8a6a,Customer 371,Class,2025-04-15,Pending,Art,Amanda Davis,Unknown,0.00,155.98,N/A,N/A,Art,Facility,customer371@example.com,001-215-1688
dd52456a-ec5e-440c-a383-1fc0562d6c9e,23da519e-86ad-46c3-9a18-56d3b3ff793b,Customer 357,Class,2025-04-19,Confirmed,Gymnastics,Lisa Hensley,15:00,90.00,159.03,N/A,N/A,Gymnastics,Class,customer357@example.com,Not Provided
94ab3da2-27bf-491a-885d-360175af29aa,65d514b1-e7dc-49b2-9128-5cf7ad885c12,Customer 342,Class,2025-06-07,Pending,Gymnastics,Amanda Davis,12:00,90.00,72.47,N/A,N/A,Gymnastics,Class,customer342@example.com,001-527-7749
9077aa42-1504-4a20-ab1d-a38a1efa2559,4f3ceb41-541a-415c-9045-b6e3a82085ce,Customer 345,Class,2025-05-15,Pending,Gymnastics,James Howard,10:00,45.00,270.23,N/A,N/A,Gymnastics,Facility,customer345@example.com,001-361-5024
4d14a4e0-f8f6-4408-b0f2-91df5c6153b5,811db648-3b63-459b-b282-74ea069d0b87,Customer 359,Class,2025-04-05,Pending,Dance,Amanda Davis,15:00,90.00,291.48,N/A,N/A,Dance,Facility,customer359@example.com,001-182-9274
ef2229e2-83c1-4486-9c89-6708eed1ebc0,d7bf1f6d-fcfd-4f9c-9e36-9ec97bc593fd,Customer 83,Birthday Party,2025-04-08,Pending,N/A,N/A,Unknown,0.00,146.2,Play Area,Sports,Play Area,Birthday Party,customer83@example.com,001-403-6772
ef2a7188-d080-4389-8913-0a5f516843ea,1a012066-652d-45fc-bdc4-7388770a4b05,Customer 649,Class,2025-04-29,Pending,Art,Unknown Instructor,14:00,45.00,93.74,N/A,N/A,Art,Class,Not Provided,001-725-8481
81ea8026-57bc-4d4e-a2a1-f9f931d67ca4,2044e345-1f40-4ea0-8b39-cf5a8e4a6baa,Customer 650,Class,2025-05-24,Pending,Gymnastics,Amanda Davis,11:00,90.00,210.95,N/A,N/A,Gymnastics,Class,customer650@example.com,001-185-7410
1b89d39d-8aad-441a-95e5-b257018a649c,7c923c6c-4953-49e7-8486-9911abfd7c3a,Customer 676,Class,2025-05-13,Pending,Gymnastics,James Howard,09:00,90.00,159.06,N/A,N/A,Gymnastics,Class,customer676@example.com,001-677-2444
2743504f-2541-4a41-9d8e-5c360da6d542,fd8ce5d9-865d-4334-9479-ed4214ca8dc6,Customer 687,Class,2025-04-05,Confirmed,Gymnastics,Lisa Hensley,14:00,90.00,40.2,N/A,N/A,Gymnastics,Facility,customer687@example.com,001-316-5130
302c629c-de6c-4025-9b66-38896572473d,e086c3b2-4622-4dea-961e-cf9d6264e88b,Customer 689,Class,2025-05-03,Confirmed,Dance,Unknown Instructor,11:00,120.00,19.84,N/A,N/A,Dance,Facility,customer689@example.com,001-147-7707
6cca14e5-17dc-4d51-ad2d-babaaeddc2d2,4f8fe739-c718-4bbe-a3ed-fe6dc14d9574,Customer 691,Class,2025-05-07,Pending,Art,Unknown Instructor,09:00,45.00,146.01,N/A,N/A,Art,Birthday Party,Not Provided,001-773-3161
1a394edd-a485-441d-b73d-493e838d95e2,494516fd-b26b-49d1-9fa8-0c51ab8422ce,Customer 698,Class,2025-06-21,Pending,Art,Amanda Davis,17:00,120.00,188.64,N/A,N/A,Art,Class,customer698@example.com,001-387-4470
d46f7f86-119b-4941-8322-8d07adbb50a1,840e3aa1-49ef-4d12-a436-14b105e2377d,Customer 699,Class,2025-05-13,Pending,Dance,Lisa Hensley,15:00,120.00,36.04,N/A,N/A,Dance,Class,customer699@example.com,001-973-6361
04fd7437-6029-45cc-b826-cc24b5879973,4eefee17-e529-42c8-b7bc-06f1b384b16c,Customer 702,Class,2025-06-09,Confirmed,Dance,Unknown Instructor,13:00,45.00,125.66,N/A,N/A,Dance,Birthday Party,customer702@example.com,001-352-1122
953f6107-61e7-4e48-886b-1bfc7a9be0d0,d926cd2d-c7e1-4cd1-9f9d-e3506391c8d7,Customer 707,Class,2025-04-16,Pending,Dance,Unknown Instructor,17:00,120.00,233.66,N/A,N/A,Dance,Facility,customer707@example.com,001-580-2720
62ca57c7-3054-41d4-903d-813559cb4c61,f87c1106-050b-4400-a931-c8297dc02ea7,Customer 715,Class,2025-06-09,Confirmed,Gymnastics,Amanda Davis,16:00,120.00,111,N/A,N/A,Gymnastics,Facility,customer715@example.com,001-326-2604
fb6a19f3-0756-472d-b3bb-2c69eb566437,734aa9a3-e5d5-4533-be9d-a1de7a6c080c,Customer 137,Birthday Party,2025-06-13,Pending,N/A,N/A,Unknown,0.00,35.19,Party Room,Sports,Party Room,Birthday Party,customer137@example.com,001-228-1498
2a7edf45-56ea-46cd-a794-d9438ca6a50b,5205dabc-66bf-451a-9623-beef19e3d852,Customer 123,Birthday Party,2025-06-14,Confirmed,N/A,N/A,11:00,45.00,159.03,Play Area,Sports,Play Area,Facility,Not Provided,001-741-7405
2a1113de-1b99-4a4b-b240-977381cd0eae,be76ee08-2c1e-4d94-b683-02aefa97e4e1,Customer 179,Birthday Party,2025-03-30,Pending,N/A,N/A,13:00,120.00,279.47,Party Room,Sports,Party Room,Birthday Party,customer179@example.com,001-412-8159
b132574f-f6f5-43a9-8f62-3f87de267713,cba95db6-5fd6-43c1-b78d-7af912a6a996,Customer 384,Class,2025-06-03,Confirmed,Gymnastics,James Howard,12:00,90.00,210,N/A,N/A,Gymnastics,Class,customer384@example.com,Not Provided
5197604a-fc9d-449d-8fd5-9dea3af50b39,83fa720a-53e2-44ed-90c8-f3a42e80ceec,Customer 390,Class,2025-04-05,Pending,Art,Lisa Hensley,15:00,90.00,120.34,N/A,N/A,Art,Birthday Party,customer390@example.com,001-538-6476
e7db9cfd-9770-4892-8266-84e34716f182,e7ec32a6-5e9b-4f8e-9857-bb2185e38413,Customer 391,Class,2025-04-28,Confirmed,Art,Lisa Hensley,11:00,90.00,151.25,N/A,N/A,Art,Class,customer391@example.com,001-320-6006
13a6b68c-c0b1-4bb4-a253-8ee926170515,775a557a-e2a9-45fc-9d87-704c60c7ae86,Customer 392,Class,2025-05-31,Pending,Dance,James Howard,12:00,120.00,210.05,N/A,N/A,Dance,Class,customer392@example.com,001-254-7288
3d33e190-1fec-47ff-847e-ab16dd62ff04,a8766679-75c8-4239-87f1-3741c1100310,Customer 114,Class,2025-05-24,Confirmed,Dance,James Howard,10:00,90.00,104.25,N/A,N/A,Dance,Class,customer114@example.com,001-122-7383
b38aad12-e989-4b66-94d1-f91440d8f298,098f8be2-189b-4168-80af-415c4e91c1fb,Customer 119,Class,2025-05-21,Confirmed,Dance,Unknown Instructor,16:00,120.00,184.39,N/A,N/A,Dance,Facility,customer119@example.com,001-986-5562
6223d5ed-2c54-4ea2-a168-64264f2eb89f,41a919e6-f4d3-48cb-8bba-9953f23d1e91,Customer 184,Birthday Party,2025-04-13,Confirmed,N/A,N/A,11:00,45.00,24.28,Party Room,Superhero,Party Room,Class,customer184@example.com,001-611-9719
a4c42280-76ef-4e10-a6d9-bab7d928593e,81782a41-1af5-4916-8588-dafa32bec026,Customer 191,Birthday Party,2025-04-15,Pending,N/A,N/A,09:00,45.00,131.73,Play Area,Sports,Play Area,Birthday Party,customer191@example.com,001-754-8745
b486121a-0ef8-4d49-a84e-94914a8c2f95,5236d0f0-e496-4997-bb37-4a9e48e77f30,Customer 192,Birthday Party,2025-05-05,Confirmed,N/A,N/A,16:00,120.00,113.2,Play Area,Superhero,Play Area,Class,customer192@example.com,001-394-2286
